opportunity_id,deal_stage,pipeline_status,engage_date,close_date,close_value,sales_agent,manager,regional_office,product,series,sales_price,account,sector,account_revenue,employees,office_location,won_flag,lost_flag,open_flag,sales_cycle_days,engage_year,engage_quarter,close_year,close_quarter
U8IUBGTW,Lost,Lost,2017-11-28,2017-12-05,0.0,Niesha Huffines,Melvin Marxen,Central,GTX Basic,GTX,550,Domzoom,entertainment,217.87,551.0,United States,0,1,0,7.0,2017.0,2017Q4,2017.0,2017Q4
EV0V1ZZA,Lost,Lost,2017-11-28,2017-12-02,0.0,Vicki Laflamme,Celia Rouche,West,MG Advanced,MG,3393,Hatfan,services,792.46,1299.0,United States,0,1,0,4.0,2017.0,2017Q4,2017.0,2017Q4
JVF7HZMV,Engaging,Open,2017-11-28,,,Zane Levy,Summer Sewald,West,GTX Plus Basic,GTX,1096,,,,,,0,0,1,,2017.0,2017Q4,,
RCDG00F7,Won,Won,2017-11-28,2017-12-04,601.0,Zane Levy,Summer Sewald,West,GTX Basic,GTX,550,Rantouch,telecommunications,1188.42,3015.0,United States,1,0,0,6.0,2017.0,2017Q4,2017.0,2017Q4
XAKK81WB,Won,Won,2017-11-29,2017-12-18,58.0,Elease Gluck,Celia Rouche,West,MG Special,MG,55,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,19.0,2017.0,2017Q4,2017.0,2017Q4
B6CHA7CX,Won,Won,2017-11-29,2017-12-14,58.0,Hayden Neloms,Celia Rouche,West,MG Special,MG,55,Blackzim,retail,497.11,1588.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
V263VR1Y,Won,Won,2017-11-29,2017-12-14,3285.0,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,Finjob,employment,2059.9,3644.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
A2PTJA6G,Won,Won,2017-11-29,2017-12-08,3494.0,Reed Clapper,Rocco Neubert,East,MG Advanced,MG,3393,Plussunin,retail,1419.98,4018.0,United States,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
GQDS81G1,Engaging,Open,2017-11-30,,,Corliss Cosme,Cara Losch,East,GTX Plus Pro,GTX,5482,,,,,,0,0,1,,2017.0,2017Q4,,
GUDTJY0I,Lost,Lost,2017-11-30,2017-12-14,0.0,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,MG,3393,Finhigh,finance,1102.43,1759.0,United States,0,1,0,14.0,2017.0,2017Q4,2017.0,2017Q4
MDK5NQJA,Won,Won,2017-11-30,2017-12-14,5204.0,Donn Cantrell,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Initech,telecommunications,6395.05,20275.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
GB1K3Y4Y,Won,Won,2017-11-30,2017-12-15,579.0,Garret Kinder,Cara Losch,East,GTX Basic,GTX,550,The New York Inquirer,medical,439.21,792.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
KKOU11ZD,Won,Won,2017-11-30,2017-12-14,1195.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Cheers,entertainment,4269.9,6472.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
KHZ3IOKH,Won,Won,2017-11-30,2017-12-29,6340.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Pro,GTX,5482,Streethex,retail,1376.8,1165.0,Belgium,1,0,0,29.0,2017.0,2017Q4,2017.0,2017Q4
Q34UWP01,Won,Won,2017-11-30,2017-12-19,1179.0,Wilburn Farren,Cara Losch,East,GTX Plus Basic,GTX,1096,Zathunicon,retail,71.12,144.0,United States,1,0,0,19.0,2017.0,2017Q4,2017.0,2017Q4
X70BM5FO,Won,Won,2017-12-01,2017-12-22,1243.0,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Condax,medical,4.54,9.0,United States,1,0,0,21.0,2017.0,2017Q4,2017.0,2017Q4
NCF02FA5,Won,Won,2017-12-01,2017-12-15,953.0,Elease Gluck,Celia Rouche,West,GTX Plus Basic,GTX,1096,Zoomit,entertainment,324.19,978.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
LC93MVYP,Engaging,Open,2017-12-01,,,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q4,,
XF54BYUH,Won,Won,2017-12-01,2017-12-09,5619.0,Moses Frase,Dustin Brinkmann,Central,GTX Plus Pro,GTX,5482,Genco Pura Olive Oil Company,retail,894.33,1635.0,Italy,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
23ZL97PN,Lost,Lost,2017-12-02,2017-12-12,0.0,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Betasoloin,medical,251.41,495.0,United States,0,1,0,10.0,2017.0,2017Q4,2017.0,2017Q4
PVZ4YGQG,Lost,Lost,2017-12-02,2017-12-11,0.0,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Donware,marketing,1197.44,2570.0,United States,0,1,0,9.0,2017.0,2017Q4,2017.0,2017Q4
7L89U5DU,Won,Won,2017-12-02,2017-12-20,3547.0,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,Plexzap,retail,2437.85,4874.0,United States,1,0,0,18.0,2017.0,2017Q4,2017.0,2017Q4
KNN6C4O3,Won,Won,2017-12-02,2017-12-15,4899.0,Kami Bicknell,Summer Sewald,West,GTX Pro,GTX,4821,Green-Plus,services,692.19,1922.0,United States,1,0,0,13.0,2017.0,2017Q4,2017.0,2017Q4
CXAEFADQ,Won,Won,2017-12-02,2017-12-20,993.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Singletechno,retail,2214.94,5374.0,United States,1,0,0,18.0,2017.0,2017Q4,2017.0,2017Q4
G6433A35,Won,Won,2017-12-03,2017-12-10,54.0,James Ascencio,Summer Sewald,West,MG Special,MG,55,Doncon,technology,587.72,1501.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
1WVEAE8N,Lost,Lost,2017-12-03,2017-12-20,0.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Codehow,software,2714.9,2641.0,United States,0,1,0,17.0,2017.0,2017Q4,2017.0,2017Q4
TJJFAU52,Won,Won,2017-12-03,2017-12-24,58.0,Rosie Papadopoulos,Cara Losch,East,MG Special,MG,55,Initech,telecommunications,6395.05,20275.0,United States,1,0,0,21.0,2017.0,2017Q4,2017.0,2017Q4
JCJ5PJDH,Won,Won,2017-12-04,2017-12-13,57.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
0RH9W4E2,Lost,Lost,2017-12-04,2017-12-24,0.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Streethex,retail,1376.8,1165.0,Belgium,0,1,0,20.0,2017.0,2017Q4,2017.0,2017Q4
MG3ZJ8F3,Won,Won,2017-12-04,2017-12-11,1110.0,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Inity,marketing,2403.58,8801.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
R892OD1B,Won,Won,2017-12-04,2017-12-08,57.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Rundofase,technology,1008.06,1238.0,United States,1,0,0,4.0,2017.0,2017Q4,2017.0,2017Q4
SZ09YDEF,Lost,Lost,2017-12-04,2017-12-20,0.0,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,Finjob,employment,2059.9,3644.0,United States,0,1,0,16.0,2017.0,2017Q4,2017.0,2017Q4
9WUYZLBE,Won,Won,2017-12-04,2017-12-15,64.0,Zane Levy,Summer Sewald,West,MG Special,MG,55,Nam-zim,services,405.59,1179.0,Brazil,1,0,0,11.0,2017.0,2017Q4,2017.0,2017Q4
RV7ERUUT,Won,Won,2017-12-05,2017-12-07,5172.0,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Zotware,software,4478.47,13809.0,United States,1,0,0,2.0,2017.0,2017Q4,2017.0,2017Q4
EY0JZ32S,Lost,Lost,2017-12-05,2017-12-27,0.0,Corliss Cosme,Cara Losch,East,GTX Plus Basic,GTX,1096,Zotware,software,4478.47,13809.0,United States,0,1,0,22.0,2017.0,2017Q4,2017.0,2017Q4
CEYW89RW,Lost,Lost,2017-12-05,2017-12-25,0.0,Kary Hendrixson,Summer Sewald,West,GTX Basic,GTX,550,Golddex,finance,52.5,165.0,United States,0,1,0,20.0,2017.0,2017Q4,2017.0,2017Q4
MBBBOMEV,Lost,Lost,2017-12-05,2017-12-19,0.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,Faxquote,telecommunications,1825.82,5595.0,United States,0,1,0,14.0,2017.0,2017Q4,2017.0,2017Q4
I6FIZ2S5,Won,Won,2017-12-05,2017-12-19,6141.0,Niesha Huffines,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Funholding,finance,2819.5,7227.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
07GUKIG3,Engaging,Open,2017-12-05,,,Violet Mclelland,Cara Losch,East,MG Special,MG,55,,,,,,0,0,1,,2017.0,2017Q4,,
7EYDG0CV,Won,Won,2017-12-06,2017-12-14,56.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Statholdings,employment,291.27,586.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
UFAABKQJ,Won,Won,2017-12-06,2017-12-12,515.0,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,GTX,550,Dontechi,software,4618.0,10083.0,United States,1,0,0,6.0,2017.0,2017Q4,2017.0,2017Q4
7ZU2A8L1,Won,Won,2017-12-06,2017-12-23,698.0,Donn Cantrell,Rocco Neubert,East,GTX Basic,GTX,550,Donware,marketing,1197.44,2570.0,United States,1,0,0,17.0,2017.0,2017Q4,2017.0,2017Q4
O1HKZ4ZF,Won,Won,2017-12-06,2017-12-30,481.0,Donn Cantrell,Rocco Neubert,East,GTX Basic,GTX,550,Yearin,retail,2261.05,3851.0,United States,1,0,0,24.0,2017.0,2017Q4,2017.0,2017Q4
8VO26H1R,Lost,Lost,2017-12-06,2017-12-22,0.0,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,Faxquote,telecommunications,1825.82,5595.0,United States,0,1,0,16.0,2017.0,2017Q4,2017.0,2017Q4
A2OLLGWZ,Won,Won,2017-12-06,2017-12-14,49.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Rangreen,technology,2938.67,8775.0,Panama,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
WKIRY6KE,Won,Won,2017-12-07,2017-12-18,1111.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Xx-holding,finance,7537.24,20293.0,United States,1,0,0,11.0,2017.0,2017Q4,2017.0,2017Q4
EJYFAV40,Won,Won,2017-12-07,2017-12-28,5862.0,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Toughzap,retail,332.43,799.0,United States,1,0,0,21.0,2017.0,2017Q4,2017.0,2017Q4
8A1EB728,Won,Won,2017-12-07,2017-12-16,54.0,Rosalina Dieter,Celia Rouche,West,MG Special,MG,55,J-Texon,retail,1388.67,3583.0,United States,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
RS31U03Y,Engaging,Open,2017-12-07,,,Zane Levy,Summer Sewald,West,GTX Plus Basic,GTX,1096,,,,,,0,0,1,,2017.0,2017Q4,,
2KWQ6RAZ,Won,Won,2017-12-08,2017-12-18,60.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Cancity,retail,718.62,2448.0,United States,1,0,0,10.0,2017.0,2017Q4,2017.0,2017Q4
823X29EZ,Lost,Lost,2017-12-08,2017-12-22,0.0,Donn Cantrell,Rocco Neubert,East,GTX Pro,GTX,4821,Plussunin,retail,1419.98,4018.0,United States,0,1,0,14.0,2017.0,2017Q4,2017.0,2017Q4
VL8YNHD7,Engaging,Open,2017-12-08,,,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,,,,,,0,0,1,,2017.0,2017Q4,,
YY4VFPND,Won,Won,2017-12-08,2017-12-29,1168.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Golddex,finance,52.5,165.0,United States,1,0,0,21.0,2017.0,2017Q4,2017.0,2017Q4
RYLBEZ4N,Won,Won,2017-12-08,2017-12-18,48.0,Violet Mclelland,Cara Losch,East,MG Special,MG,55,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,10.0,2017.0,2017Q4,2017.0,2017Q4
Y4UIUIEG,Won,Won,2017-12-09,2017-12-24,986.0,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Cancity,retail,718.62,2448.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
1HG8VLHU,Won,Won,2017-12-09,2017-12-16,3843.0,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,MG,3393,Toughzap,retail,332.43,799.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
0OJE7J6C,Won,Won,2017-12-09,2017-12-17,5143.0,Corliss Cosme,Cara Losch,East,GTX Plus Pro,GTX,5482,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
OCVCCWPQ,Won,Won,2017-12-09,2017-12-24,52.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Codehow,software,2714.9,2641.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
S2KBTW2O,Won,Won,2017-12-09,2017-12-23,5576.0,James Ascencio,Summer Sewald,West,GTX Plus Pro,GTX,5482,Scotfind,software,6354.87,16780.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
QJ9H7Y8W,Won,Won,2017-12-09,2017-12-18,59.0,Kami Bicknell,Summer Sewald,West,MG Special,MG,55,Sunnamplex,marketing,894.37,1593.0,Poland,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
FNA51WN6,Won,Won,2017-12-09,2017-12-27,4178.0,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,J-Texon,retail,1388.67,3583.0,United States,1,0,0,18.0,2017.0,2017Q4,2017.0,2017Q4
921APYA3,Won,Won,2017-12-09,2017-12-25,1192.0,Markita Hansen,Celia Rouche,West,GTX Plus Basic,GTX,1096,Lexiqvolax,medical,1618.89,3889.0,United States,1,0,0,16.0,2017.0,2017Q4,2017.0,2017Q4
GMY4U7RD,Engaging,Open,2017-12-09,,,Maureen Marcano,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2017.0,2017Q4,,
CPC83NKN,Won,Won,2017-12-09,2017-12-24,1047.0,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Conecom,technology,1520.66,1806.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
TBS5Y874,Won,Won,2017-12-09,2017-12-17,6456.0,Reed Clapper,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Kan-code,software,11698.03,34288.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
6JZ0HCSF,Lost,Lost,2017-12-09,2017-12-29,0.0,Rosie Papadopoulos,Cara Losch,East,GTX Pro,GTX,4821,Xx-zobam,entertainment,3838.39,8274.0,United States,0,1,0,20.0,2017.0,2017Q4,2017.0,2017Q4
JRSU8ALH,Lost,Lost,2017-12-10,2017-12-19,0.0,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,GTX,550,Ron-tech,medical,3922.42,6837.0,United States,0,1,0,9.0,2017.0,2017Q4,2017.0,2017Q4
7GXUCFW5,Won,Won,2017-12-10,2017-12-17,4755.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Inity,marketing,2403.58,8801.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
E66UG7VC,Won,Won,2017-12-10,2017-12-25,55.0,Maureen Marcano,Summer Sewald,West,MG Special,MG,55,Y-corporation,employment,2871.35,9561.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
7IAHPFT9,Won,Won,2017-12-10,2017-12-18,3078.0,Vicki Laflamme,Celia Rouche,West,MG Advanced,MG,3393,Faxquote,telecommunications,1825.82,5595.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
FZWU2I30,Engaging,Open,2017-12-10,,,Zane Levy,Summer Sewald,West,GTX Plus Pro,GTX,5482,The New York Inquirer,medical,439.21,792.0,United States,0,0,1,,2017.0,2017Q4,,
04AOWMXV,Won,Won,2017-12-11,2017-12-28,537.0,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,GTX,550,Codehow,software,2714.9,2641.0,United States,1,0,0,17.0,2017.0,2017Q4,2017.0,2017Q4
XZ9YR78K,Won,Won,2017-12-11,2017-12-18,1220.0,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
WZKN6PO4,Won,Won,2017-12-11,2017-12-21,53.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,Finjob,employment,2059.9,3644.0,United States,1,0,0,10.0,2017.0,2017Q4,2017.0,2017Q4
WQSUMJRZ,Won,Won,2017-12-11,2017-12-18,60.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Scottech,marketing,45.39,100.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
1RIO9PCD,Won,Won,2017-12-11,2017-12-29,494.0,Vicki Laflamme,Celia Rouche,West,GTX Basic,GTX,550,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,18.0,2017.0,2017Q4,2017.0,2017Q4
TQV7CO87,Won,Won,2017-12-12,2017-12-18,480.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,GTX,550,Genco Pura Olive Oil Company,retail,894.33,1635.0,Italy,1,0,0,6.0,2017.0,2017Q4,2017.0,2017Q4
3FJPGYD7,Lost,Lost,2017-12-12,2017-12-29,0.0,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,Cheers,entertainment,4269.9,6472.0,United States,0,1,0,17.0,2017.0,2017Q4,2017.0,2017Q4
9AQFU718,Lost,Lost,2017-12-12,2017-12-15,0.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,GTX,550,Toughzap,retail,332.43,799.0,United States,0,1,0,3.0,2017.0,2017Q4,2017.0,2017Q4
AUJE7IZR,Won,Won,2017-12-12,2017-12-26,1075.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
LE3XYXEF,Lost,Lost,2017-12-12,2017-12-25,0.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Ganjaflex,retail,5158.71,17479.0,Japan,0,1,0,13.0,2017.0,2017Q4,2017.0,2017Q4
PM2BF2KB,Engaging,Open,2017-12-13,,,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Xx-holding,finance,7537.24,20293.0,United States,0,0,1,,2017.0,2017Q4,,
IQR162ZT,Engaging,Open,2017-12-13,,,Elease Gluck,Celia Rouche,West,GTX Plus Basic,GTX,1096,,,,,,0,0,1,,2017.0,2017Q4,,
TVU1PQEL,Won,Won,2017-12-13,2017-12-28,1166.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Conecom,technology,1520.66,1806.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
3RGNKYWW,Won,Won,2017-12-13,2017-12-26,921.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Hatfan,services,792.46,1299.0,United States,1,0,0,13.0,2017.0,2017Q4,2017.0,2017Q4
K9KGXL2E,Engaging,Open,2017-12-13,,,Markita Hansen,Celia Rouche,West,MG Advanced,MG,3393,Lexiqvolax,medical,1618.89,3889.0,United States,0,0,1,,2017.0,2017Q4,,
HNCSYU4T,Won,Won,2017-12-13,2017-12-27,3442.0,Markita Hansen,Celia Rouche,West,MG Advanced,MG,3393,Faxquote,telecommunications,1825.82,5595.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
1PXQZ40I,Won,Won,2017-12-13,2017-12-27,3735.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,MG,3393,Zumgoity,medical,441.08,1210.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
FYAVINLC,Won,Won,2017-12-13,2017-12-17,50.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Finjob,employment,2059.9,3644.0,United States,1,0,0,4.0,2017.0,2017Q4,2017.0,2017Q4
60JGDDRO,Won,Won,2017-12-14,2017-12-19,5052.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Domzoom,entertainment,217.87,551.0,United States,1,0,0,5.0,2017.0,2017Q4,2017.0,2017Q4
R4BO7K5M,Lost,Lost,2017-12-14,2017-12-29,0.0,Kary Hendrixson,Summer Sewald,West,GTX Basic,GTX,550,Cheers,entertainment,4269.9,6472.0,United States,0,1,0,15.0,2017.0,2017Q4,2017.0,2017Q4
X4XN0M8A,Won,Won,2017-12-14,2017-12-30,44.0,Kary Hendrixson,Summer Sewald,West,MG Special,MG,55,Hatfan,services,792.46,1299.0,United States,1,0,0,16.0,2017.0,2017Q4,2017.0,2017Q4
M4MAVN65,Lost,Lost,2017-12-14,2017-12-22,0.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Doncon,technology,587.72,1501.0,United States,0,1,0,8.0,2017.0,2017Q4,2017.0,2017Q4
USJ0JACE,Won,Won,2017-12-14,2017-12-16,960.0,Violet Mclelland,Cara Losch,East,GTX Plus Basic,GTX,1096,Massive Dynamic,entertainment,665.06,1095.0,United States,1,0,0,2.0,2017.0,2017Q4,2017.0,2017Q4
2SMQAWOA,Won,Won,2017-12-15,2017-12-30,6469.0,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Zotware,software,4478.47,13809.0,United States,1,0,0,15.0,2017.0,2017Q4,2017.0,2017Q4
TOJ902PF,Engaging,Open,2017-12-15,,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Bioholding,medical,587.34,1356.0,Philipines,0,0,1,,2017.0,2017Q4,,
JAYXM4QB,Won,Won,2017-12-15,2017-12-19,914.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Cheers,entertainment,4269.9,6472.0,United States,1,0,0,4.0,2017.0,2017Q4,2017.0,2017Q4
NW5CPPIV,Lost,Lost,2017-12-15,2017-12-26,0.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,MG,3393,Funholding,finance,2819.5,7227.0,United States,0,1,0,11.0,2017.0,2017Q4,2017.0,2017Q4
J5BCAQ1Z,Engaging,Open,2017-12-15,,,Zane Levy,Summer Sewald,West,GTX Basic,GTX,550,Bioplex,medical,326.82,1016.0,United States,0,0,1,,2017.0,2017Q4,,
8LFA54EQ,Lost,Lost,2017-12-16,2017-12-21,0.0,Rosalina Dieter,Celia Rouche,West,MG Special,MG,55,Newex,services,1012.72,3492.0,Germany,0,1,0,5.0,2017.0,2017Q4,2017.0,2017Q4
19MLD9YF,Won,Won,2017-12-16,2017-12-24,3379.0,Rosalina Dieter,Celia Rouche,West,MG Advanced,MG,3393,J-Texon,retail,1388.67,3583.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
PLQ50D2O,Won,Won,2017-12-17,2017-12-26,3240.0,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,MG,3393,Domzoom,entertainment,217.87,551.0,United States,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
3VPQNW5Y,Won,Won,2017-12-17,2017-12-31,1007.0,James Ascencio,Summer Sewald,West,GTX Plus Basic,GTX,1096,Cheers,entertainment,4269.9,6472.0,United States,1,0,0,14.0,2017.0,2017Q4,2017.0,2017Q4
RTWE19SU,Engaging,Open,2017-12-17,,,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,Conecom,technology,1520.66,1806.0,United States,0,0,1,,2017.0,2017Q4,,
FXYOCA0G,Won,Won,2017-12-17,2017-12-28,54.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,J-Texon,retail,1388.67,3583.0,United States,1,0,0,11.0,2017.0,2017Q4,2017.0,2017Q4
SK30SEKS,Won,Won,2017-12-17,2017-12-25,49.0,Rosalina Dieter,Celia Rouche,West,MG Special,MG,55,Golddex,finance,52.5,165.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
Q30OVFCZ,Lost,Lost,2017-12-17,2017-12-31,0.0,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,GTX,1096,Sonron,telecommunications,1699.85,5108.0,United States,0,1,0,14.0,2017.0,2017Q4,2017.0,2017Q4
T6MPH7JC,Engaging,Open,2017-12-17,,,Violet Mclelland,Cara Losch,East,MG Special,MG,55,,,,,,0,0,1,,2017.0,2017Q4,,
T1GPPZXH,Won,Won,2017-12-17,2017-12-24,55.0,Violet Mclelland,Cara Losch,East,MG Special,MG,55,Konex,technology,7708.38,13756.0,United States,1,0,0,7.0,2017.0,2017Q4,2017.0,2017Q4
WL31FAI3,Won,Won,2017-12-17,2017-12-26,5196.0,Zane Levy,Summer Sewald,West,GTX Pro,GTX,4821,Blackzim,retail,497.11,1588.0,United States,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
6SNUFVQP,Won,Won,2017-12-18,2017-12-31,54.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Rundofase,technology,1008.06,1238.0,United States,1,0,0,13.0,2017.0,2017Q4,2017.0,2017Q4
5U83YWZB,Won,Won,2017-12-18,2017-12-26,4953.0,Elease Gluck,Celia Rouche,West,GTX Pro,GTX,4821,Doncon,technology,587.72,1501.0,United States,1,0,0,8.0,2017.0,2017Q4,2017.0,2017Q4
ZFXYBJEY,Won,Won,2017-12-18,2017-12-24,3155.0,Wilburn Farren,Cara Losch,East,MG Advanced,MG,3393,Zotware,software,4478.47,13809.0,United States,1,0,0,6.0,2017.0,2017Q4,2017.0,2017Q4
NGTVHTFH,Engaging,Open,2017-12-19,,,Boris Faz,Rocco Neubert,East,GTX Pro,GTX,4821,,,,,,0,0,1,,2017.0,2017Q4,,
OHAARANW,Lost,Lost,2017-12-19,2017-12-30,0.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Bioholding,medical,587.34,1356.0,Philipines,0,1,0,11.0,2017.0,2017Q4,2017.0,2017Q4
6GBGF19R,Won,Won,2017-12-19,2017-12-30,4566.0,Rosie Papadopoulos,Cara Losch,East,GTX Pro,GTX,4821,Plussunin,retail,1419.98,4018.0,United States,1,0,0,11.0,2017.0,2017Q4,2017.0,2017Q4
5XADPM6R,Won,Won,2017-12-19,2017-12-28,58.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Bioholding,medical,587.34,1356.0,Philipines,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
YZX90X8X,Won,Won,2017-12-19,2017-12-28,4315.0,Wilburn Farren,Cara Losch,East,GTX Pro,GTX,4821,Umbrella Corporation,finance,2022.14,5113.0,United States,1,0,0,9.0,2017.0,2017Q4,2017.0,2017Q4
